Date,SalesRep,Product,Units,Price,Total Sales,City,State,Region,Day
12/22/2013,Willie  Vega,Nestle Rowntree Screamers,2,472,944,Delhi,,,Sunday
12/22/2013,Austin  Reynolds,Nestle Smarties Pop-Up,12,149,1788,Kolkata,,,Sunday
12/22/2013,Joey  Wong,Nestle Fab,11,449,4939,Goa,,,Sunday
12/22/2013,Tracy  Reed,Nestle Aero Mint Potz,3,373,1119,Agra,,,Sunday
12/22/2013,Ellen  Weaver,Nestle Rowntree Fruit Pastil,2,177,354,Hyderabad,,,Sunday
12/22/2013,Tracy  Reed,Nestle Rolo Potz,3,298,894,Agra,,,Sunday
12/22/2013,Carla  Mccormick,Nestle Maxibon Cookie,1,318,318,Varanasi,,,Sunday
12/22/2013,Salvador  Bass,Nestle Maxibon Cookie,1,174,174,Goa,,,Sunday
12/22/2013,Robert  Munoz,Nestle Fab,4,363,1452,Delhi,,,Sunday
12/22/2013,Marian  Hill,Nestle Nobbly Bobbly,2,267,534,Trivandrum,,,Sunday
12/22/2013,Patty  Thompson,Nestle Maxibon Cookie,1,203,203,Mumbai,,,Sunday
12/22/2013,Rachel  Gomez,Nestle Fab,2,299,598,Delhi,,,Sunday
12/22/2013,Shari  Silva,Nestle Aero Mint Potz,1,241,241,Mysore,,,Sunday
12/22/2013,Marion  Glover,Nestle Milky Bar Stick,3,183,549,Durgapur,,,Sunday
12/22/2013,Paulette  Spencer,Nestle Smarties Pop-Up,3,401,1203,Hyderabad,,,Sunday
12/22/2013,Eddie  Green,Nestle Milky Bar Stick,23,364,8372,Durgapur,,,Sunday
12/22/2013,Ellen  Weaver,Nestle Fab,3,420,1260,Hyderabad,,,Sunday
12/22/2013,Salvador  Bass,Nestle Rowntree Fruit Pastil,1,102,102,Goa,,,Sunday
12/22/2013,Ernest  Davis,Nestle Toffee Crumble,2,476,952,Mumbai,,,Sunday
12/22/2013,Eric  Rose,Nestle Rowntree Fruit Pastil,1,322,322,Mumbai,,,Sunday
12/22/2013,Felicia  Jennings,Nestle Rowntree Fruit Pastil,3,433,1299,Pune,,,Sunday
12/22/2013,Arturo  Francis,Nestle Rolo Potz,21,295,6195,Ranchi,,,Sunday
12/22/2013,Edwin  Malone,Nestle Smarties Pop-Up,4,324,1296,Kolkata,,,Sunday
12/22/2013,Jenny  Garcia,Nestle Rowntree Fruit Pastil,2,166,332,Shimla,,,Sunday
12/22/2013,Robert  Munoz,Nestle Rowntree Fruit Pastil,2,415,830,Delhi,,,Sunday
12/22/2013,Lynette  Brewer,Nestle Milky Bar Stick,3,328,984,Varanasi,,,Sunday
12/22/2013,Ruben  Nunez,Nestle Aero Mint Potz,3,251,753,Ahmedabad,,,Sunday
12/22/2013,Edwin  Malone,Nestle Milky Bar Stick,3,397,1191,Kolkata,,,Sunday
12/22/2013,Eric  Rose,Nestle Rowntree Fruit Pastil,2,281,562,Mumbai,,,Sunday
12/22/2013,Andrew  Meyer,Nestle Smarties Pop-Up,1,277,277,Mumbai,,,Sunday
12/23/2013,Sandra  Floyd,Nestle Kit Kat Cone,2,390,780,Nainital,,,Monday
12/23/2013,Dan  Peterson,Nestle Aero Mint Potz,1,315,315,Shimla,,,Monday
12/23/2013,Salvador  Bass,Nestle Toffee Crumble,1,374,374,Goa,,,Monday
12/23/2013,Ernest  Davis,Nestle Rowntree Fruit Pastil,3,269,807,Mumbai,,,Monday
12/23/2013,Della  Jensen,Nestle Milky Bar Stick,1,352,352,Patna,,,Monday
12/23/2013,Mable  Lindsey,Nestle Maxibon Cookie,3,493,1479,Ahmedabad,,,Monday
12/23/2013,Isabel  Cross,Nestle Rowntree Fruit Pastil,2,234,468,Ranchi,,,Monday
12/23/2013,Brooke  Horton,Nestle Rolo Potz,1,124,124,Nainital,,,Monday
12/23/2013,Edwin  Malone,Nestle Nobbly Bobbly,3,330,990,Kolkata,,,Monday
12/23/2013,Nellie  Joseph,Nestle Kit Kat Cone,3,455,1365,Patna,,,Monday
12/23/2013,Robert  Munoz,Nestle Toffee Crumble,2,336,672,Delhi,,,Monday
12/23/2013,Cassandra  Franklin,Nestle Rolo Potz,4,414,1656,Delhi,,,Monday
12/23/2013,Johanna  Boone,Nestle Nobbly Bobbly,2,412,824,Mysore,,,Monday
12/23/2013,Arturo  Francis,Nestle Fab,2,273,546,Ranchi,,,Monday
12/23/2013,Fernando  Rowe,Nestle Aero Mint Potz,1,332,332,Ahmedabad,,,Monday
12/23/2013,Sonya  Mullins,Nestle Maxibon Cookie,1,279,279,Kolkata,,,Monday
12/23/2013,Trevor  Jones,Nestle Aero Mint Potz,3,355,1065,Pune,,,Monday
12/23/2013,Brooke  Horton,Nestle Fab,2,451,902,Nainital,,,Monday
12/23/2013,Lance  Yates,Nestle Smarties Pop-Up,2,446,892,Srinagar,,,Monday
12/23/2013,Billie  Chandler,Nestle Rolo Potz,1,322,322,Surat,,,Monday
12/23/2013,Elaine  Ellis,Nestle Smarties Pop-Up,3,309,927,Hyderabad,,,Monday
12/23/2013,Salvador  Bass,Nestle Toffee Crumble,2,486,972,Goa,,,Monday
12/23/2013,Cassandra  Franklin,Nestle Rowntree Screamers,11,423,4653,Delhi,,,Monday
12/23/2013,Drew  Rogers,Nestle Fab,1,255,255,Delhi,,,Monday
12/23/2013,Kyle  Carr,Nestle Toffee Crumble,3,366,1098,Delhi,,,Monday
12/23/2013,Johanna  Boone,Nestle Milky Bar Stick,3,345,1035,Mysore,,,Monday
12/23/2013,Tracy  Reed,Nestle Rolo Potz,2,305,610,Agra,,,Monday
12/23/2013,Rachel  Gomez,Nestle Smarties Pop-Up,3,269,807,Delhi,,,Monday
12/23/2013,Ben  Perez,Nestle Milky Bar Stick,5,215,1075,Goa,,,Monday
12/23/2013,Kyle  Carr,Nestle Aero Mint Potz,1,390,390,Delhi,,,Monday
12/23/2013,Tiffany  May,Nestle Milky Bar Stick,2,321,642,Agra,,,Monday
12/23/2013,Max  Rodgers,Nestle Kit Kat Cone,10,393,3930,Nagpur,,,Monday
12/23/2013,Cassandra  Franklin,Nestle Aero Mint Potz,2,377,754,Delhi,,,Monday
12/23/2013,Cindy  Becker,Nestle Fab,2,362,724,Bangalore,,,Monday
12/23/2013,Rachel  Gomez,Nestle Toffee Crumble,4,488,1952,Delhi,,,Monday
12/23/2013,Beth  Tucker,Nestle Fab,1,218,218,Pune,,,Monday
12/23/2013,Sylvester  Morales,Nestle Fab,2,329,658,Mumbai,,,Monday
12/23/2013,Lee  Mack,Nestle Rolo Potz,3,231,693,Delhi,,,Monday
12/23/2013,Eric  Rose,Nestle Toffee Crumble,3,466,1398,Mumbai,,,Monday
12/23/2013,Cindy  Becker,Nestle Aero Mint Potz,13,315,4095,Bangalore,,,Monday
12/23/2013,Shari  Silva,Nestle Rowntree Fruit Pastil,2,461,922,Mysore,,,Monday
12/23/2013,Andrew  Meyer,Nestle Smarties Pop-Up,1,288,288,Mumbai,,,Monday
12/23/2013,Woodrow  Colon,Nestle Milky Bar Stick,10,473,4730,Cochin,,,Monday
12/23/2013,Shari  Silva,Nestle Rowntree Fruit Pastil,1,185,185,Mysore,,,Monday
12/23/2013,Carla  Mccormick,Nestle Kit Kat Cone,2,162,324,Varanasi,,,Monday
12/23/2013,Trevor  Jones,Nestle Nobbly Bobbly,2,180,360,Pune,,,Monday
12/23/2013,Carla  Mccormick,Nestle Kit Kat Cone,1,352,352,Varanasi,,,Monday
12/24/2013,Isabel  Cross,Nestle Smarties Pop-Up,17,476,8092,Ranchi,,,Tuesday
12/24/2013,Colleen  Warren,Nestle Fab,2,348,696,Ahmedabad,,,Tuesday
12/24/2013,Colleen  Warren,Nestle Fab,2,436,872,Ahmedabad,,,Tuesday
12/24/2013,Arturo  Francis,Nestle Kit Kat Cone,1,308,308,Ranchi,,,Tuesday
12/24/2013,Robert  Munoz,Nestle Rolo Potz,2,189,378,Delhi,,,Tuesday
12/24/2013,Johanna  Boone,Nestle Smarties Pop-Up,3,144,432,Mysore,,,Tuesday
12/24/2013,Mable  Lindsey,Nestle Nobbly Bobbly,1,256,256,Ahmedabad,,,Tuesday
12/24/2013,Jenny  Garcia,Nestle Fab,2,491,982,Shimla,,,Tuesday
12/24/2013,Beth  Tucker,Nestle Smarties Pop-Up,8,322,2576,Pune,,,Tuesday
12/24/2013,Della  Jensen,Nestle Smarties Pop-Up,2,484,968,Patna,,,Tuesday
12/24/2013,Andrew  Meyer,Nestle Smarties Pop-Up,2,455,910,Mumbai,,,Tuesday
12/24/2013,Marion  Glover,Nestle Rowntree Fruit Pastil,1,284,284,Durgapur,,,Tuesday
12/24/2013,Shari  Silva,Nestle Aero Mint Potz,4,356,1424,Mysore,,,Tuesday
12/24/2013,Donna  Reid,Nestle Fab,3,436,1308,Goa,,,Tuesday
12/24/2013,Bobbie  Ryan,Nestle Kit Kat Cone,3,102,306,Darjeeling,,,Tuesday
12/24/2013,Christy  Olson,Nestle Aero Mint Potz,1,146,146,Surat,,,Tuesday
12/24/2013,Della  Jensen,Nestle Milky Bar Stick,1,280,280,Patna,,,Tuesday
12/24/2013,Elvira  Bowman,Nestle Rolo Potz,3,477,1431,Srinagar,,,Tuesday
12/24/2013,Kyle  Carr,Nestle Rowntree Fruit Pastil,3,425,1275,Delhi,,,Tuesday
12/24/2013,Bernadette  Page,Nestle Smarties Pop-Up,3,359,1077,Delhi,,,Tuesday
12/24/2013,Della  Jensen,Nestle Rowntree Screamers,3,499,1497,Patna,,,Tuesday
12/24/2013,Della  Jensen,Nestle Rowntree Fruit Pastil,16,449,7184,Patna,,,Tuesday
12/24/2013,Max  Rodgers,Nestle Rowntree Fruit Pastil,2,263,526,Nagpur,,,Tuesday
12/24/2013,Peter  Hodges,Nestle Kit Kat Cone,2,194,388,Shimla,,,Tuesday
12/24/2013,Ivan  Adkins,Nestle Fab,3,162,486,Mumbai,,,Tuesday
12/24/2013,Cassandra  Franklin,Nestle Aero Mint Potz,2,438,876,Delhi,,,Tuesday
12/24/2013,Shari  Silva,Nestle Rowntree Fruit Pastil,3,252,756,Mysore,,,Tuesday
12/24/2013,Willie  Vega,Nestle Milky Bar Stick,1,149,149,Delhi,,,Tuesday
12/24/2013,Marian  Hill,Nestle Fab,3,485,1455,Trivandrum,,,Tuesday
12/24/2013,Rachel  Gomez,Nestle Milky Bar Stick,2,228,456,Delhi,,,Tuesday
12/24/2013,Isabel  Cross,Nestle Kit Kat Cone,3,319,957,Ranchi,,,Tuesday
12/24/2013,Sonya  Mullins,Nestle Fab,4,247,988,Kolkata,,,Tuesday
12/24/2013,Cecilia  Manning,Nestle Kit Kat Cone,3,326,978,Trivandrum,,,Tuesday
12/24/2013,Shari  Silva,Nestle Milky Bar Stick,3,266,798,Mysore,,,Tuesday
12/24/2013,Shari  Silva,Nestle Smarties Pop-Up,3,239,717,Mysore,,,Tuesday
12/24/2013,Willie  Vega,Nestle Rolo Potz,3,106,318,Delhi,,,Tuesday
12/24/2013,Nellie  Joseph,Nestle Maxibon Cookie,2,156,312,Patna,,,Tuesday
12/24/2013,Sylvester  Morales,Nestle Smarties Pop-Up,2,290,580,Mumbai,,,Tuesday
12/24/2013,Paulette  Spencer,Nestle Milky Bar Stick,2,419,838,Hyderabad,,,Tuesday
12/24/2013,Jenny  Garcia,Nestle Toffee Crumble,2,188,376,Shimla,,,Tuesday
12/24/2013,Eric  Rose,Nestle Aero Mint Potz,2,227,454,Mumbai,,,Tuesday
12/24/2013,Billie  Chandler,Nestle Rowntree Fruit Pastil,1,151,151,Surat,,,Tuesday
12/24/2013,Drew  Rogers,Nestle Fab,2,229,458,Delhi,,,Tuesday
12/24/2013,Della  Jensen,Nestle Milky Bar Stick,2,222,444,Patna,,,Tuesday
12/24/2013,Arturo  Francis,Nestle Kit Kat Cone,2,493,986,Ranchi,,,Tuesday
12/24/2013,Jenny  Garcia,Nestle Rolo Potz,1,268,268,Shimla,,,Tuesday
12/24/2013,Willie  Vega,Nestle Aero Mint Potz,2,203,406,Delhi,,,Tuesday
12/24/2013,Mable  Lindsey,Nestle Milky Bar Stick,1,187,187,Ahmedabad,,,Tuesday
12/24/2013,Billie  Chandler,Nestle Rowntree Screamers,1,157,157,Surat,,,Tuesday
12/24/2013,Cassandra  Franklin,Nestle Milky Bar Stick,1,349,349,Delhi,,,Tuesday
12/24/2013,Trevor  Jones,Nestle Rolo Potz,15,305,4575,Pune,,,Tuesday
12/24/2013,Lula  Daniels,Nestle Fab,3,164,492,Nainital,,,Tuesday
12/24/2013,Lee  Mack,Nestle Toffee Crumble,3,248,744,Delhi,,,Tuesday
12/24/2013,Andrew  Meyer,Nestle Milky Bar Stick,2,201,402,Mumbai,,,Tuesday
12/25/2013,Cindy  Becker,Nestle Milky Bar Stick,1,471,471,Bangalore,,,Wednesday
12/25/2013,Lorraine  Gibson,Nestle Fab,1,476,476,Kolkata,,,Wednesday
12/25/2013,Mable  Lindsey,Nestle Milky Bar Stick,2,157,314,Ahmedabad,,,Wednesday
12/25/2013,Marion  Glover,Nestle Milky Bar Stick,1,103,103,Durgapur,,,Wednesday
12/25/2013,Max  Rodgers,Nestle Maxibon Cookie,2,179,358,Nagpur,,,Wednesday
12/25/2013,Arturo  Francis,Nestle Rowntree Fruit Pastil,2,297,594,Ranchi,,,Wednesday
12/25/2013,Carla  Mccormick,Nestle Milky Bar Stick,3,232,696,Varanasi,,,Wednesday
12/25/2013,Lula  Daniels,Nestle Rowntree Screamers,2,299,598,Nainital,,,Wednesday
12/25/2013,Isabel  Cross,Nestle Rowntree Fruit Pastil,1,164,164,Ranchi,,,Wednesday
12/25/2013,Robert  Munoz,Nestle Nobbly Bobbly,1,321,321,Delhi,,,Wednesday
12/25/2013,Ruben  Nunez,Nestle Fab,1,457,457,Ahmedabad,,,Wednesday
12/25/2013,Salvador  Bass,Nestle Kit Kat Cone,2,193,386,Goa,,,Wednesday
12/25/2013,Cassandra  Franklin,Nestle Aero Mint Potz,2,101,202,Delhi,,,Wednesday
12/25/2013,Lula  Daniels,Nestle Nobbly Bobbly,2,414,828,Nainital,,,Wednesday
12/25/2013,Della  Jensen,Nestle Milky Bar Stick,3,418,1254,Patna,,,Wednesday
12/25/2013,Bethany  Pena,Nestle Milky Bar Stick,3,309,927,Nagpur,,,Wednesday
12/25/2013,Andrew  Meyer,Nestle Kit Kat Cone,2,405,810,Mumbai,,,Wednesday
12/25/2013,Donna  Reid,Nestle Toffee Crumble,3,419,1257,Goa,,,Wednesday
12/25/2013,Robert  Munoz,Nestle Smarties Pop-Up,1,186,186,Delhi,,,Wednesday
12/25/2013,Billie  Chandler,Nestle Milky Bar Stick,2,293,586,Surat,,,Wednesday
12/25/2013,Salvador  Bass,Nestle Aero Mint Potz,2,158,316,Goa,,,Wednesday
12/25/2013,Trevor  Jones,Nestle Milky Bar Stick,2,367,734,Pune,,,Wednesday
12/25/2013,Cindy  Becker,Nestle Smarties Pop-Up,3,225,675,Bangalore,,,Wednesday
12/25/2013,Drew  Rogers,Nestle Toffee Crumble,2,284,568,Delhi,,,Wednesday
12/25/2013,Lance  Yates,Nestle Milky Bar Stick,1,107,107,Srinagar,,,Wednesday
12/25/2013,Salvador  Bass,Nestle Milky Bar Stick,2,120,240,Goa,,,Wednesday
12/25/2013,Cecilia  Manning,Nestle Aero Mint Potz,3,120,360,Trivandrum,,,Wednesday
12/25/2013,Marian  Hill,Nestle Aero Mint Potz,19,283,5377,Trivandrum,,,Wednesday
12/25/2013,Willie  Vega,Nestle Milky Bar Stick,4,479,1916,Delhi,,,Wednesday
12/25/2013,Woodrow  Colon,Nestle Fab,2,162,324,Cochin,,,Wednesday
12/25/2013,Edwin  Malone,Nestle Maxibon Cookie,2,254,508,Kolkata,,,Wednesday
12/25/2013,Felicia  Jennings,Nestle Rowntree Fruit Pastil,2,352,704,Pune,,,Wednesday
12/25/2013,Tracy  Reed,Nestle Smarties Pop-Up,2,262,524,Agra,,,Wednesday
12/25/2013,Lula  Daniels,Nestle Rowntree Screamers,2,386,772,Nainital,,,Wednesday
12/25/2013,Sylvester  Morales,Nestle Toffee Crumble,3,436,1308,Mumbai,,,Wednesday
12/25/2013,Lula  Daniels,Nestle Rowntree Fruit Pastil,3,386,1158,Nainital,,,Wednesday
12/25/2013,Lance  Yates,Nestle Aero Mint Potz,3,173,519,Srinagar,,,Wednesday
12/25/2013,Mable  Lindsey,Nestle Aero Mint Potz,3,252,756,Ahmedabad,,,Wednesday
12/25/2013,Lynette  Brewer,Nestle Maxibon Cookie,1,361,361,Varanasi,,,Wednesday
12/25/2013,Patty  Thompson,Nestle Milky Bar Stick,3,338,1014,Mumbai,,,Wednesday
12/25/2013,Nellie  Joseph,Nestle Milky Bar Stick,2,451,902,Patna,,,Wednesday
12/25/2013,Bernadette  Page,Nestle Smarties Pop-Up,3,474,1422,Delhi,,,Wednesday
12/25/2013,Robert  Munoz,Nestle Rowntree Fruit Pastil,3,135,405,Delhi,,,Wednesday
12/25/2013,Della  Jensen,Nestle Kit Kat Cone,3,410,1230,Patna,,,Wednesday
12/25/2013,Brooke  Horton,Nestle Toffee Crumble,2,269,538,Nainital,,,Wednesday
12/25/2013,Iris  Underwood,Nestle Kit Kat Cone,1,480,480,Pune,,,Wednesday
12/25/2013,Isabel  Cross,Nestle Toffee Crumble,3,448,1344,Ranchi,,,Wednesday
12/25/2013,Robert  Munoz,Nestle Fab,3,185,555,Delhi,,,Wednesday
12/25/2013,Isabel  Cross,Nestle Rolo Potz,1,431,431,Ranchi,,,Wednesday
12/25/2013,Paulette  Spencer,Nestle Fab,3,299,897,Hyderabad,,,Wednesday
12/25/2013,Arturo  Francis,Nestle Smarties Pop-Up,14,239,3346,Ranchi,,,Wednesday
12/25/2013,Cassandra  Franklin,Nestle Rolo Potz,3,311,933,Delhi,,,Wednesday
12/25/2013,Christina  Fuller,Nestle Milky Bar Stick,3,226,678,Nagpur,,,Wednesday
12/25/2013,Patty  Thompson,Nestle Toffee Crumble,19,286,5434,Mumbai,,,Wednesday
12/25/2013,Brooke  Horton,Nestle Smarties Pop-Up,1,168,168,Nainital,,,Wednesday
12/25/2013,Elvira  Bowman,Nestle Rowntree Fruit Pastil,2,110,220,Srinagar,,,Wednesday
12/25/2013,Billie  Chandler,Nestle Milky Bar Stick,2,144,288,Surat,,,Wednesday
12/25/2013,Ellen  Weaver,Nestle Milky Bar Stick,2,126,252,Hyderabad,,,Wednesday
12/25/2013,Jenny  Garcia,Nestle Aero Mint Potz,2,325,650,Shimla,,,Wednesday
12/26/2013,Patty  Thompson,Nestle Smarties Pop-Up,2,372,744,Mumbai,,,Thursday
12/26/2013,Felicia  Jennings,Nestle Kit Kat Cone,1,374,374,Pune,,,Thursday
12/26/2013,Paulette  Spencer,Nestle Smarties Pop-Up,1,453,453,Hyderabad,,,Thursday
12/26/2013,Sonya  Mullins,Nestle Smarties Pop-Up,3,269,807,Kolkata,,,Thursday
12/26/2013,Jenny  Garcia,Nestle Rolo Potz,3,488,1464,Shimla,,,Thursday
12/26/2013,Robert  Munoz,Nestle Milky Bar Stick,19,449,8531,Delhi,,,Thursday
12/26/2013,Allan  Ramos,Nestle Fab,2,500,1000,Jodhpur,,,Thursday
12/26/2013,Bethany  Pena,Nestle Toffee Crumble,2,143,286,Nagpur,,,Thursday
12/26/2013,Billie  Chandler,Nestle Toffee Crumble,4,326,1304,Surat,,,Thursday
12/26/2013,Cassandra  Franklin,Nestle Smarties Pop-Up,2,241,482,Delhi,,,Thursday
12/26/2013,Robert  Munoz,Nestle Milky Bar Stick,3,188,564,Delhi,,,Thursday
12/26/2013,Charlie  Wood,Nestle Rowntree Screamers,3,211,633,Agra,,,Thursday
12/26/2013,Herman  Williams,Nestle Toffee Crumble,3,402,1206,Darjeeling,,,Thursday
12/26/2013,Isabel  Cross,Nestle Aero Mint Potz,2,222,444,Ranchi,,,Thursday
12/26/2013,Christina  Fuller,Nestle Smarties Pop-Up,9,135,1215,Nagpur,,,Thursday
12/26/2013,Ellen  Weaver,Nestle Aero Mint Potz,1,404,404,Hyderabad,,,Thursday
12/26/2013,Shari  Silva,Nestle Kit Kat Cone,2,237,474,Mysore,,,Thursday
12/26/2013,Lula  Daniels,Nestle Aero Mint Potz,18,297,5346,Nainital,,,Thursday
12/26/2013,Brooke  Horton,Nestle Maxibon Cookie,1,304,304,Nainital,,,Thursday
12/26/2013,Jenny  Garcia,Nestle Kit Kat Cone,3,232,696,Shimla,,,Thursday
12/26/2013,Ruben  Nunez,Nestle Fab,2,274,548,Ahmedabad,,,Thursday
12/26/2013,Mable  Lindsey,Nestle Kit Kat Cone,18,178,3204,Ahmedabad,,,Thursday
12/26/2013,Max  Rodgers,Nestle Maxibon Cookie,11,482,5302,Nagpur,,,Thursday
12/26/2013,Joey  Wong,Nestle Fab,16,468,7488,Goa,,,Thursday
12/26/2013,Brooke  Horton,Nestle Smarties Pop-Up,3,344,1032,Nainital,,,Thursday
12/26/2013,Salvador  Bass,Nestle Aero Mint Potz,4,193,772,Goa,,,Thursday
12/26/2013,Charlie  Wood,Nestle Smarties Pop-Up,23,240,5520,Agra,,,Thursday
12/26/2013,Drew  Rogers,Nestle Aero Mint Potz,1,184,184,Delhi,,,Thursday
12/26/2013,Andrew  Meyer,Nestle Nobbly Bobbly,2,463,926,Mumbai,,,Thursday
12/26/2013,Woodrow  Colon,Nestle Fab,2,244,488,Cochin,,,Thursday
12/26/2013,Ben  Perez,Nestle Rowntree Screamers,2,344,688,Goa,,,Thursday
12/26/2013,Edwin  Malone,Nestle Rowntree Fruit Pastil,1,397,397,Kolkata,,,Thursday
12/26/2013,Isabel  Cross,Nestle Smarties Pop-Up,1,170,170,Ranchi,,,Thursday
12/26/2013,Brooke  Horton,Nestle Milky Bar Stick,4,195,780,Nainital,,,Thursday
12/26/2013,Paulette  Spencer,Nestle Rowntree Screamers,2,446,892,Hyderabad,,,Thursday
12/26/2013,Andrew  Meyer,Nestle Nobbly Bobbly,2,335,670,Mumbai,,,Thursday
12/26/2013,Isabel  Cross,Nestle Smarties Pop-Up,1,414,414,Ranchi,,,Thursday
12/26/2013,Iris  Underwood,Nestle Smarties Pop-Up,3,479,1437,Pune,,,Thursday
12/26/2013,Sylvester  Morales,Nestle Rolo Potz,2,167,334,Mumbai,,,Thursday
12/26/2013,Cassandra  Franklin,Nestle Rolo Potz,23,480,11040,Delhi,,,Thursday
12/26/2013,Drew  Rogers,Nestle Rowntree Fruit Pastil,2,119,238,Delhi,,,Thursday
12/26/2013,Della  Jensen,Nestle Fab,3,144,432,Patna,,,Thursday
12/26/2013,Cassandra  Franklin,Nestle Fab,4,137,548,Delhi,,,Thursday
12/26/2013,Austin  Reynolds,Nestle Rowntree Fruit Pastil,2,190,380,Kolkata,,,Thursday
12/26/2013,Cassandra  Franklin,Nestle Milky Bar Stick,2,248,496,Delhi,,,Thursday
12/26/2013,Robert  Munoz,Nestle Rowntree Screamers,2,163,326,Delhi,,,Thursday
12/26/2013,Della  Jensen,Nestle Fab,16,489,7824,Patna,,,Thursday
12/26/2013,Brooke  Horton,Nestle Rowntree Fruit Pastil,2,134,268,Nainital,,,Thursday
12/26/2013,Joey  Wong,Nestle Kit Kat Cone,3,204,612,Goa,,,Thursday
12/26/2013,Ellen  Weaver,Nestle Smarties Pop-Up,11,137,1507,Hyderabad,,,Thursday
12/26/2013,Edwin  Malone,Nestle Toffee Crumble,4,265,1060,Kolkata,,,Thursday
12/26/2013,Jenny  Garcia,Nestle Aero Mint Potz,2,270,540,Shimla,,,Thursday
12/26/2013,Herman  Williams,Nestle Toffee Crumble,3,411,1233,Darjeeling,,,Thursday
12/26/2013,Ruben  Nunez,Nestle Milky Bar Stick,2,155,310,Ahmedabad,,,Thursday
12/26/2013,Robert  Munoz,Nestle Smarties Pop-Up,1,257,257,Delhi,,,Thursday
12/26/2013,Mable  Lindsey,Nestle Smarties Pop-Up,3,336,1008,Ahmedabad,,,Thursday
12/26/2013,Felicia  Jennings,Nestle Rowntree Fruit Pastil,3,292,876,Pune,,,Thursday
12/26/2013,Donna  Reid,Nestle Smarties Pop-Up,3,131,393,Goa,,,Thursday
12/27/2013,Ben  Perez,Nestle Smarties Pop-Up,2,144,288,Goa,,,Friday
12/27/2013,Cindy  Becker,Nestle Fab,1,394,394,Bangalore,,,Friday
12/27/2013,Sandra  Floyd,Nestle Smarties Pop-Up,2,395,790,Nainital,,,Friday
12/27/2013,Patty  Thompson,Nestle Aero Mint Potz,2,438,876,Mumbai,,,Friday
12/27/2013,Eddie  Green,Nestle Smarties Pop-Up,1,141,141,Durgapur,,,Friday
12/27/2013,Rachel  Gomez,Nestle Fab,1,160,160,Delhi,,,Friday
12/27/2013,Colleen  Warren,Nestle Fab,1,289,289,Ahmedabad,,,Friday
12/27/2013,Robert  Munoz,Nestle Maxibon Cookie,2,424,848,Delhi,,,Friday
12/27/2013,Marion  Glover,Nestle Fab,23,275,6325,Durgapur,,,Friday
12/27/2013,Shari  Silva,Nestle Maxibon Cookie,2,104,208,Mysore,,,Friday
12/27/2013,Bernadette  Page,Nestle Fab,2,493,986,Delhi,,,Friday
12/27/2013,Colleen  Warren,Nestle Fab,1,467,467,Ahmedabad,,,Friday
12/27/2013,Johanna  Boone,Nestle Milky Bar Stick,3,120,360,Mysore,,,Friday
12/27/2013,Patty  Thompson,Nestle Aero Mint Potz,2,203,406,Mumbai,,,Friday
12/27/2013,Cecilia  Manning,Nestle Aero Mint Potz,1,120,120,Trivandrum,,,Friday
12/27/2013,Jenny  Garcia,Nestle Rowntree Fruit Pastil,2,390,780,Shimla,,,Friday
12/27/2013,Pauline  Beck,Nestle Rowntree Screamers,2,221,442,Pune,,,Friday
12/27/2013,Mable  Lindsey,Nestle Rowntree Fruit Pastil,3,427,1281,Ahmedabad,,,Friday
12/27/2013,Bobbie  Ryan,Nestle Aero Mint Potz,2,472,944,Darjeeling,,,Friday
12/27/2013,Joey  Wong,Nestle Rolo Potz,3,154,462,Goa,,,Friday
12/27/2013,Christy  Olson,Nestle Aero Mint Potz,3,181,543,Surat,,,Friday
12/27/2013,Nellie  Joseph,Nestle Rowntree Screamers,1,185,185,Patna,,,Friday
12/27/2013,Sandra  Floyd,Nestle Fab,2,347,694,Nainital,,,Friday
12/27/2013,Bobbie  Ryan,Nestle Aero Mint Potz,2,447,894,Darjeeling,,,Friday
12/27/2013,Edwin  Malone,Nestle Maxibon Cookie,1,363,363,Kolkata,,,Friday
12/27/2013,Trevor  Jones,Nestle Rowntree Screamers,1,214,214,Pune,,,Friday
12/27/2013,Rachel  Gomez,Nestle Maxibon Cookie,16,374,5984,Delhi,,,Friday
12/27/2013,Trevor  Jones,Nestle Nobbly Bobbly,3,254,762,Pune,,,Friday
12/27/2013,Elvira  Bowman,Nestle Maxibon Cookie,2,359,718,Srinagar,,,Friday
12/27/2013,Beth  Tucker,Nestle Maxibon Cookie,2,205,410,Pune,,,Friday
12/27/2013,Max  Rodgers,Nestle Rowntree Fruit Pastil,24,168,4032,Nagpur,,,Friday
12/27/2013,Della  Jensen,Nestle Fab,3,339,1017,Patna,,,Friday
12/27/2013,Don  Gonzales,Nestle Toffee Crumble,2,305,610,Mysore,,,Friday
12/27/2013,Edwin  Malone,Nestle Toffee Crumble,3,494,1482,Kolkata,,,Friday
12/27/2013,Don  Gonzales,Nestle Rowntree Fruit Pastil,24,486,11664,Mysore,,,Friday
12/27/2013,Elvira  Bowman,Nestle Fab,2,499,998,Srinagar,,,Friday
12/27/2013,Cassandra  Franklin,Nestle Rowntree Fruit Pastil,2,248,496,Delhi,,,Friday
12/27/2013,Eric  Rose,Nestle Toffee Crumble,2,175,350,Mumbai,,,Friday
12/27/2013,Ellen  Weaver,Nestle Nobbly Bobbly,2,222,444,Hyderabad,,,Friday
